instance_id,scenario_id,n,method_name,feasible,cpu_time_seconds,error,objective,priority_tardiness_cost,high_priority_tardiness,max_high_priority_tardiness,p90_high_priority_tardiness,drone_served_customers,drone_share,truck_travel_cost,drone_travel_cost,waiting_sync_cost,truck_route_distance_km,drone_flight_distance_km,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,eligible_not_assigned_due_battery,makespan_minutes,number_of_drone_launches,number_of_drone_retrievals
S0014_R08,S0014,15,nils_r,True,2.6383037567,,47.321061455,0.0,0.0,0.0,0.0,10,0.6666666667,35.2896404383,12.0314210167,0.0,44.1120505479,40.1047367225,0.0,0.0,0.0,0.0,0.7415885119,0.7415885119,0.0,0.0,79.7214248938,1.0,1.0
S0014_R09,S0014,15,nils_r,True,2.4508309364,,50.4981936658,0.0,0.0,0.0,0.0,10,0.6666666667,38.1037555885,12.3944380773,0.0,47.6296944856,41.3147935911,0.0,0.0,0.0,0.0,0.7572224711,0.7572224711,0.0,0.0,86.7041752346,1.0,1.0
S0014_R10,S0014,15,nils_r,True,1.9251010418,,49.5752916615,0.0,0.0,0.0,0.0,9,0.6,36.9102846233,12.6650070382,0.0,46.1378557791,42.2166901273,0.0,0.0,0.0,0.0,0.7837363031,0.7837363031,0.0,0.0,85.2304343762,1.0,1.0
S0015_R01,S0015,15,nils_r,True,1.5787904263,,51.3355769809,0.0,0.0,0.0,0.0,6,0.4,39.2142455277,12.1213314532,0.0,49.0178069096,40.4044381774,0.0,0.0,0.0,0.0,0.8494743431,0.8494743431,0.0,0.0,91.9704215348,1.0,1.0
S0015_R02,S0015,15,nils_r,True,2.1960875988,,44.7307591946,0.0,0.0,0.0,0.0,2,0.1333333333,37.2985632796,7.432195915,0.0,46.6232040995,24.7739863833,0.0,0.0,0.0,0.0,0.4956386903,0.4956386903,0.0,0.0,90.4634954353,1.0,1.0
S0015_R03,S0015,15,nils_r,True,2.2132236958,,45.8482370035,0.0,0.0,0.0,0.0,9,0.6,35.1532477669,10.6949892367,0.0,43.9415597086,35.6499641222,0.0,0.0,0.0,0.0,0.7397174734,0.7397174734,0.0,0.0,79.5825200232,1.0,1.0
S0015_R04,S0015,15,nils_r,True,1.6559576988,,54.1256195061,0.0,0.0,0.0,0.0,7,0.4666666667,42.1364593557,11.9891601504,0.0,52.6705741947,39.9638671679,0.0,0.0,0.0,0.0,0.8405449959,0.8405449959,0.0,0.0,96.8105548653,1.0,1.0
S0015_R05,S0015,15,nils_r,True,1.1014962196,,53.2339027876,0.0,0.0,0.0,0.0,5,0.3333333333,40.3213445226,12.9125582651,0.0,50.4016806532,43.0418608835,0.0,0.0,0.0,0.0,0.8987272003,0.8987272003,0.0,0.0,95.4546535447,1.0,1.0
S0015_R06,S0015,15,nils_r,True,1.4112007618,,54.6302250972,0.0,0.0,0.0,0.0,4,0.2666666667,42.2657151195,12.3645099777,0.0,52.8321438994,41.2150332589,0.0,0.0,0.0,0.0,0.8635319009,0.8635319009,0.0,0.0,99.3852779111,1.0,1.0
S0015_R07,S0015,15,nils_r,True,2.0489776134,,49.6785578605,0.0,0.0,0.0,0.0,4,0.2666666667,37.5693922352,12.1091656253,0.0,46.961740294,40.3638854178,0.0,0.0,0.0,0.0,0.8428890988,0.8428890988,0.0,0.0,90.6565304219,1.0,1.0
S0015_R08,S0015,15,nils_r,True,3.2342627048,,47.3432081521,0.0,0.0,0.0,0.0,9,0.6,36.2405164465,11.1026917057,0.0,45.3006455581,37.0089723522,0.0,0.0,0.0,0.0,0.7684770352,0.7684770352,0.0,0.0,82.1935631743,1.0,1.0
S0015_R09,S0015,15,nils_r,True,1.7284007072,,55.1944820446,0.0,0.0,0.0,0.0,3,0.2,45.9417992264,9.2526828182,0.0,57.427249033,30.8422760608,0.0,0.0,0.0,0.0,0.6357548819,0.6357548819,0.0,0.0,109.0476365582,1.0,1.0
S0015_R10,S0015,15,nils_r,True,2.2516248226,,51.122376946,0.0,0.0,0.0,0.0,4,0.2666666667,41.4965817647,9.6257951813,0.0,51.8707272058,32.0859839378,0.0,0.0,0.0,0.0,0.6558302311,0.6558302311,0.0,0.0,100.8718795819,1.0,1.0
S0016_R01,S0016,15,nils_r,True,3.0140843391,,50.3820285177,0.0,0.0,0.0,0.0,5,0.3333333333,40.8543874336,9.527641084,0.0,51.0679842921,31.7588036134,0.0,0.0,0.0,0.0,0.6540890724,0.6540890724,0.0,0.0,96.3164669537,1.0,1.0
S0016_R02,S0016,15,nils_r,True,1.1135492325,,50.3097547747,0.0,0.0,0.0,0.0,9,0.6,37.5185178062,12.7912369685,0.0,46.8981472577,42.6374565617,0.0,0.0,0.0,0.0,0.8919141185,0.8919141185,0.0,0.0,85.2986641922,1.0,1.0
S0016_R03,S0016,15,nils_r,True,2.1497504711,,49.6700792747,0.0,0.0,0.0,0.0,5,0.3333333333,38.4080944122,11.2619848625,0.0,48.0101180152,37.5399495418,0.0,0.0,0.0,0.0,0.7836155401,0.7836155401,0.0,0.0,89.7865642571,1.0,1.0
S0016_R04,S0016,15,nils_r,True,1.6644413471,,53.3516940934,0.0,0.0,0.0,0.0,5,0.3333333333,41.9969804597,11.3547136337,0.0,52.4962255746,37.8490454458,0.0,0.0,0.0,0.0,0.7925185711,0.7925185711,0.0,0.0,97.6920052757,1.0,1.0
S0016_R05,S0016,15,nils_r,True,2.3575143814,,48.0294177611,0.0,0.0,0.0,0.0,5,0.3333333333,38.6375057941,9.391911967,0.0,48.2968822426,31.3063732235,0.0,0.0,0.0,0.0,0.64732474,0.64732474,0.0,0.0,91.7268550179,1.0,1.0
S0016_R06,S0016,15,nils_r,True,2.2273602486,,49.3259394038,0.0,0.0,0.0,0.0,7,0.4666666667,40.1807722037,9.1451672001,0.0,50.2259652547,30.4838906669,0.0,0.0,0.0,0.0,0.6180494241,0.6180494241,0.0,0.0,92.9381372953,1.0,1.0
S0016_R07,S0016,15,nils_r,True,2.6511082649,,51.5589077017,0.0,0.0,0.0,0.0,7,0.4666666667,41.0853482572,10.4735594444,0.0,51.3566853215,34.9118648148,0.0,0.0,0.0,0.0,0.7089303687,0.7089303687,0.0,0.0,97.0634360295,1.0,1.0
S0016_R08,S0016,15,nils_r,True,0.8314783573,,49.2662043847,0.0,0.0,0.0,0.0,7,0.4666666667,38.4722757784,10.7939286064,0.0,48.0903447229,35.9797620213,0.0,0.0,0.0,0.0,0.740490095,0.740490095,0.0,0.0,88.4569070514,1.0,1.0
S0016_R09,S0016,15,nils_r,True,2.1053419113,,47.078519393,0.0,0.0,0.0,0.0,10,0.6666666667,35.5176427411,11.5608766519,0.0,44.3970534263,38.5362555063,0.0,0.0,0.0,0.0,0.8013929084,0.8013929084,0.0,0.0,80.7492802386,1.0,1.0
S0016_R10,S0016,15,nils_r,True,2.5847835541,,47.620481511,0.0,0.0,0.0,0.0,10,0.6666666667,35.7843162944,11.8361652166,0.0,44.730395368,39.4538840552,0.0,0.0,0.0,0.0,0.824261673,0.824261673,0.0,0.0,80.66879265,1.0,1.0
S0017_R01,S0017,15,nils_r,True,1.05037117,,107.6285358568,0.0,0.0,0.0,0.0,2,0.1333333333,96.6078045144,11.0207313423,0.0,120.7597556431,36.735771141,0.0,0.0,0.0,0.0,0.7796487364,0.7796487364,0.0,0.0,155.2777886258,1.0,1.0
S0017_R02,S0017,15,nils_r,True,1.4988296032,,128.2080587515,16.3300749091,16.3300749091,16.3300749091,11.4310524363,2,0.1333333333,109.215240253,2.6627435895,0.0,136.5190503162,8.875811965,0.0,0.0,0.0,0.0,0.1842956673,0.1842956673,0.0,0.0,136.5929098662,1.0,1.0
S0017_R03,S0017,15,nils_r,True,1.4566123486,,181.7699237788,8.8828209522,8.8828209522,8.8828209522,5.3296925713,4,0.2666666667,161.9408519456,10.9462508811,0.0,202.426064932,36.4875029369,0.0,0.0,0.0,0.0,0.7965311716,0.7965311716,0.0,0.0,145.8952937819,1.0,1.0
S0017_R04,S0017,15,nils_r,True,1.4391317368,,160.2727466063,32.2446414967,32.2446414967,32.2446414967,25.7957131974,2,0.1333333333,115.9942153175,12.0338897921,0.0,144.9927691469,40.1129659737,0.0,0.0,0.0,0.0,0.8673701603,0.8673701603,0.0,0.0,146.4104950026,1.0,1.0
S0017_R05,S0017,15,nils_r,True,0.8923199177,,119.6149235274,0.0,0.0,0.0,0.0,4,0.2666666667,110.2181628704,9.396760657,0.0,137.772703588,31.3225355233,0.0,0.0,0.0,0.0,0.6732921852,0.6732921852,0.0,0.0,109.9896961201,1.0,1.0
S0017_R06,S0017,15,nils_r,True,1.5493683815,,143.0841179759,0.0,0.0,0.0,0.0,3,0.2,131.5832720588,11.5008459172,0.0,164.4790900735,38.3361530572,0.0,0.0,0.0,0.0,0.7996076276,0.7996076276,0.0,0.0,132.6004750966,1.0,1.0
S0017_R07,S0017,15,nils_r,True,1.5424351692,,199.352080173,56.3758967356,46.7247288242,46.7247288242,28.0348372945,2,0.1333333333,131.47851234,11.4976710974,0.0,164.348140425,38.3255703248,0.0,0.0,0.0,0.0,0.8404168236,0.8404168236,0.0,0.0,177.0392769552,1.0,1.0
S0017_R08,S0017,15,nils_r,True,1.2357661724,,139.7821806314,28.6296348198,28.6296348198,28.6296348198,17.1777808919,4,0.2666666667,100.3802350244,10.7723107872,0.0,125.4752937805,35.9077026239,0.0,0.0,0.0,0.0,0.7569262997,0.7569262997,0.0,0.0,144.7529103597,1.0,1.0
S0017_R09,S0017,15,nils_r,True,1.0744428635,,139.1495616877,16.0034589567,16.0034589567,16.0034589567,14.403113061,2,0.1333333333,113.9897960936,9.1563066374,0.0,142.4872451171,30.5210221247,0.0,0.0,0.0,0.0,0.6584671358,0.6584671358,0.0,0.0,128.3942389396,1.0,1.0
S0017_R10,S0017,15,nils_r,True,0.9157934189,,132.0455391363,0.0,0.0,0.0,0.0,1,0.0666666667,120.5831179893,11.4624211469,0.0,150.7288974866,38.2080704898,0.0,0.0,0.0,0.0,0.7641614098,0.7641614098,0.0,0.0,160.8179745031,1.0,1.0
S0018_R01,S0018,15,nils_r,True,4.377402544,,50.2631104062,0.0,0.0,0.0,0.0,5,0.3333333333,39.4434700012,10.819640405,0.0,49.3043375015,36.0654680166,0.0,0.0,0.0,0.0,0.4658029949,0.4658029949,0.0,0.0,93.4868364481,1.0,1.0
S0018_R02,S0018,15,nils_r,True,4.9882118702,,51.7368197623,0.0,0.0,0.0,0.0,9,0.6,39.4055790707,12.3312406916,0.0,49.2569738384,41.1041356386,0.0,0.0,0.0,0.0,0.5292844048,0.5292844048,0.0,0.0,89.4606600007,1.0,1.0
S0018_R03,S0018,15,nils_r,True,2.2839412689,,52.876579148,0.0,0.0,0.0,0.0,10,0.6666666667,40.0759256326,12.8006535154,0.0,50.0949070407,42.6688450513,0.0,0.0,0.0,0.0,0.5495533953,0.5495533953,0.0,0.0,90.4124847776,1.0,1.0
S0018_R04,S0018,15,nils_r,True,2.2114138603,,50.794563896,0.0,0.0,0.0,0.0,7,0.4666666667,40.7128931557,10.0816707404,0.0,50.8911164446,33.6055691346,0.0,0.0,0.0,0.0,0.4280783843,0.4280783843,0.0,0.0,93.9582427873,1.0,1.0
S0018_R05,S0018,15,nils_r,True,2.2419042587,,53.5343920904,0.0,0.0,0.0,0.0,6,0.4,42.8156304731,10.7187616174,0.0,53.5195380913,35.7292053912,0.0,0.0,0.0,0.0,0.4611315147,0.4611315147,0.0,0.0,99.7574689679,1.0,1.0
S0018_R06,S0018,15,nils_r,True,2.2363307476,,45.7149953446,0.0,0.0,0.0,0.0,8,0.5333333333,35.8934301303,9.8215652143,0.0,44.8667876629,32.7385507143,0.0,0.0,0.0,0.0,0.4203122007,0.4203122007,0.0,0.0,81.595417333,1.0,1.0
S0018_R07,S0018,15,nils_r,True,2.5032067299,,52.6507895179,0.0,0.0,0.0,0.0,10,0.6666666667,39.6593809657,12.9914085522,0.0,49.5742262071,43.304695174,0.0,0.0,0.0,0.0,0.5677519598,0.5677519598,0.0,0.0,88.4287391275,1.0,1.0
S0018_R08,S0018,15,nils_r,True,2.5160653591,,50.1496198159,0.0,0.0,0.0,0.0,6,0.4,40.3767985284,9.7728212876,0.0,50.4709981605,32.5760709586,0.0,0.0,0.0,0.0,0.4205745168,0.4205745168,0.0,0.0,94.1265639056,1.0,1.0
S0018_R09,S0018,15,nils_r,True,2.2866735458,,47.4745036411,0.0,0.0,0.0,0.0,5,0.3333333333,36.6397220821,10.834781559,0.0,45.7996526026,36.1159385299,0.0,0.0,0.0,0.0,0.4693002662,0.4693002662,0.0,0.0,87.2880688943,1.0,1.0
S0018_R10,S0018,15,nils_r,True,2.3440673351,,49.7225112909,0.0,0.0,0.0,0.0,6,0.4,39.0747485449,10.647762746,0.0,48.8434356811,35.4925424866,0.0,0.0,0.0,0.0,0.4581298028,0.4581298028,0.0,0.0,90.1630920479,1.0,1.0
S0019_R01,S0019,15,nils_r,True,1.198597908,,45.1861631329,0.0,0.0,0.0,0.0,10,0.6666666667,33.2768131262,11.9093500068,0.0,41.5960164077,39.6978333559,0.0,0.0,0.0,0.0,0.5172563966,0.5172563966,0.0,0.0,75.2047693575,1.0,1.0
S0019_R02,S0019,15,nils_r,True,1.1780996323,,48.6138266072,0.0,0.0,0.0,0.0,4,0.2666666667,39.5713986025,9.0424280046,0.0,49.4642482532,30.1414266821,0.0,0.0,0.0,0.0,0.3789405722,0.3789405722,0.0,0.0,95.301329957,1.0,1.0
S0019_R03,S0019,15,nils_r,True,2.062959671,,49.7751557802,0.0,0.0,0.0,0.0,4,0.2666666667,40.0146416073,9.760514173,0.0,50.0183020091,32.5350472432,0.0,0.0,0.0,0.0,0.4224323975,0.4224323975,0.0,0.0,96.5476554934,1.0,1.0
S0019_R04,S0019,15,nils_r,True,3.4649910927,,49.3817736452,0.0,0.0,0.0,0.0,9,0.6,37.1247222683,12.2570513769,0.0,46.4059028354,40.8568379229,0.0,0.0,0.0,0.0,0.5350761611,0.5350761611,0.0,0.0,84.2016829873,1.0,1.0
S0019_R05,S0019,15,nils_r,True,3.0892796516,,47.4323296811,0.0,0.0,0.0,0.0,9,0.6,35.4726909738,11.9596387073,0.0,44.3408637173,39.8654623577,0.0,0.0,0.0,0.0,0.5180535304,0.5180535304,0.0,0.0,80.3506676749,1.0,1.0
S0019_R06,S0019,15,nils_r,True,0.7179162502,,45.8080205302,0.0,0.0,0.0,0.0,10,0.6666666667,34.2355956632,11.5724248671,0.0,42.7944945789,38.5747495569,0.0,0.0,0.0,0.0,0.4959125159,0.4959125159,0.0,0.0,77.1821372101,1.0,1.0
S0019_R07,S0019,15,nils_r,True,1.9187686443,,47.1247100036,0.0,0.0,0.0,0.0,5,0.3333333333,36.8145126241,10.3101973795,0.0,46.0181407802,34.3673245984,0.0,0.0,0.0,0.0,0.4464158688,0.4464158688,0.0,0.0,88.5880530418,1.0,1.0
S0019_R08,S0019,15,nils_r,True,3.6324555874,,54.8039837959,0.0,0.0,0.0,0.0,9,0.6,42.6139525566,12.1900312393,0.0,53.2674406957,40.6334374644,0.0,0.0,0.0,0.0,0.5187906357,0.5187906357,0.0,0.0,95.9213264834,1.0,1.0
S0019_R09,S0019,15,nils_r,True,2.4712824821,,47.5171213975,0.0,0.0,0.0,0.0,7,0.4666666667,35.2141092754,12.303012122,0.0,44.0176365943,41.0100404068,0.0,0.0,0.0,0.0,0.5356728795,0.5356728795,0.0,0.0,82.9808118845,1.0,1.0
S0019_R10,S0019,15,nils_r,True,2.8326966763,,49.538139379,0.0,0.0,0.0,0.0,10,0.6666666667,37.2601897426,12.2779496364,0.0,46.5752371783,40.9264987879,0.0,0.0,0.0,0.0,0.5322717865,0.5322717865,0.0,0.0,83.9542321607,1.0,1.0
S0020_R01,S0020,15,nils_r,True,1.5749588013,,149.5825381813,0.0,0.0,0.0,0.0,4,0.2666666667,133.771803988,15.8107341933,0.0,167.2147549851,52.702447311,0.0,0.0,0.0,0.0,0.86763045,0.86763045,0.0,0.0,139.088844731,1.0,1.0
S0020_R02,S0020,15,nils_r,True,3.2132246494,,78.4840171737,0.0,0.0,0.0,0.0,7,0.4666666667,66.0123572281,12.4716599456,0.0,82.5154465351,41.5721998187,0.0,0.0,0.0,0.0,0.7014673032,0.7014673032,0.0,0.0,135.981944365,1.0,1.0
S0020_R03,S0020,15,nils_r,True,1.870673418,,79.7041030032,0.0,0.0,0.0,0.0,5,0.3333333333,67.2283738199,12.4757291833,0.0,84.0354672748,41.5857639445,0.0,0.0,0.0,0.0,0.7246274391,0.7246274391,0.0,0.0,152.9557217346,1.0,1.0
S0020_R04,S0020,15,nils_r,True,1.8457863331,,125.0793348825,0.0,0.0,0.0,0.0,5,0.3333333333,112.9843028641,12.0950320184,0.0,141.2303785801,40.3167733948,0.0,0.0,0.0,0.0,0.6733923334,0.6733923334,0.0,0.0,132.2638175131,1.0,1.0
S0020_R05,S0020,15,nils_r,True,1.2896311283,,142.8104473283,5.9973475788,5.9973475788,5.9973475788,5.3976128209,4,0.2666666667,125.4779560889,11.3351436606,0.0,156.8474451112,37.7838122021,0.0,0.0,0.0,0.0,0.6544577686,0.6544577686,0.0,0.0,134.0579867484,1.0,1.0
S0020_R06,S0020,15,nils_r,True,0.9392347336,,112.1085522988,0.0,0.0,0.0,0.0,2,0.1333333333,95.2698368982,16.8387154007,0.0,119.0872961227,56.1290513356,0.0,0.0,0.0,0.0,0.8896938646,0.8896938646,0.0,0.0,135.2426189259,1.0,1.0
S0020_R07,S0020,15,nils_r,True,1.8807404041,,130.2136686018,0.0,0.0,0.0,0.0,2,0.1333333333,116.7148455339,13.4988230679,0.0,145.8935569174,44.996076893,0.0,0.0,0.0,0.0,0.7752134479,0.7752134479,0.0,0.0,138.4687427099,1.0,1.0
S0020_R08,S0020,15,nils_r,True,0.9202721119,,118.675689248,0.0,0.0,0.0,0.0,2,0.1333333333,102.9746139819,15.7010752661,0.0,128.7182674774,52.3369175536,0.0,0.0,0.0,0.0,0.8605341246,0.8605341246,0.0,0.0,140.5686759352,1.0,1.0
S0020_R09,S0020,15,nils_r,True,1.6884129047,,83.215604958,0.0,0.0,0.0,0.0,6,0.4,70.3150522491,12.9005527089,0.0,87.8938153114,43.0018423631,0.0,0.0,0.0,0.0,0.6891417015,0.6891417015,0.0,0.0,158.8238175656,1.0,1.0
S0020_R10,S0020,15,nils_r,True,2.0697135925,,116.783285418,0.0,0.0,0.0,0.0,4,0.2666666667,102.957127646,13.826157772,0.0,128.6964095575,46.0871925733,0.0,0.0,0.0,0.0,0.7381772887,0.7381772887,0.0,0.0,129.2852581721,1.0,1.0
S0021_R01,S0021,15,nils_r,True,1.6320922375,,313.8413470213,174.9404828894,8.7470241445,8.7470241445,8.7470241445,5,0.3333333333,127.5192737007,11.3815904312,0.0,159.3990921259,37.9386347707,0.0,0.0,0.0,0.0,0.6631637673,0.6631637673,0.0,0.0,138.901093811,1.0,1.0
S0021_R02,S0021,15,nils_r,True,1.1100730896,,130.9071865379,0.0,0.0,0.0,0.0,6,0.4,115.3212567365,15.5859298014,0.0,144.1515709206,51.9530993381,0.0,0.0,0.0,0.0,0.8601876051,0.8601876051,0.0,0.0,107.1010150139,1.0,1.0
S0021_R03,S0021,15,nils_r,True,1.4551901817,,142.3498568107,0.0,0.0,0.0,0.0,3,0.2,129.2377239279,13.1121328828,0.0,161.5471549098,43.7071096093,0.0,0.0,0.0,0.0,0.7291172804,0.7291172804,0.0,0.0,154.2147870999,1.0,1.0
S0021_R04,S0021,15,nils_r,True,0.829069376,,149.6770352511,0.0,0.0,0.0,0.0,3,0.2,134.0440511622,15.6329840889,0.0,167.5550639527,52.1099469631,0.0,0.0,0.0,0.0,0.8702697719,0.8702697719,0.0,0.0,145.4816184999,1.0,1.0
S0021_R05,S0021,15,nils_r,True,1.6507973671,,117.4653162372,0.0,0.0,0.0,0.0,3,0.2,100.9685073295,16.4968089077,0.0,126.2106341618,54.9893630257,0.0,0.0,0.0,0.0,0.8776604194,0.8776604194,0.0,0.0,135.5751980139,1.0,1.0
S0021_R06,S0021,15,nils_r,True,1.0140087605,,113.7291200668,0.0,0.0,0.0,0.0,5,0.3333333333,103.2080336168,10.52108645,0.0,129.010042021,35.0702881667,0.0,0.0,0.0,0.0,0.6006284428,0.6006284428,0.0,0.0,128.8043710585,1.0,1.0
S0021_R07,S0021,15,nils_r,True,1.0240206718,,115.3324209081,0.0,0.0,0.0,0.0,5,0.3333333333,101.0375057797,14.2949151284,0.0,126.2968822246,47.6497170945,0.0,0.0,0.0,0.0,0.8127126408,0.8127126408,0.0,0.0,164.6162414284,1.0,1.0
S0021_R08,S0021,15,nils_r,True,1.5924966335,,767.8534512177,638.4410916146,31.9220545807,31.9220545807,22.3454382065,6,0.4,113.8876862286,15.5246733745,0.0,142.3596077858,51.7489112483,0.0,0.0,0.0,0.0,0.8217012805,0.8217012805,0.0,0.0,163.9024536036,1.0,1.0
S0021_R09,S0021,15,nils_r,True,1.2947390079,,95.7753231659,0.0,0.0,0.0,0.0,4,0.2666666667,80.2585888569,15.516734309,0.0,100.3232360711,51.7224476965,0.0,0.0,0.0,0.0,0.8197308497,0.8197308497,0.0,0.0,112.3378745937,1.0,1.0
S0021_R10,S0021,15,nils_r,True,1.0915606022,,107.6111209844,0.0,0.0,0.0,0.0,5,0.3333333333,98.1161068733,9.4950141111,0.0,122.6451335916,31.6500470371,0.0,0.0,0.0,0.0,0.5171628687,0.5171628687,0.0,0.0,169.3008670954,1.0,1.0
S0022_R01,S0022,15,nils_r,True,2.3066980839,,80.7899461375,0.0,0.0,0.0,0.0,5,0.3333333333,66.0742519142,14.7156942234,0.0,82.5928148927,49.0523140779,0.0,0.0,0.0,0.0,0.4981021093,0.4981021093,0.0,0.0,113.6828460687,1.0,1.0
S0022_R02,S0022,15,nils_r,True,2.7096290588,,85.167823463,0.0,0.0,0.0,0.0,5,0.3333333333,69.1870339642,15.9807894988,0.0,86.4837924552,53.2692983295,0.0,0.0,0.0,0.0,0.5680920748,0.5680920748,0.0,0.0,124.1172493755,1.0,1.0
S0022_R03,S0022,15,nils_r,True,1.135545969,,118.3994334345,0.0,0.0,0.0,0.0,8,0.5333333333,98.1870167131,20.2124167214,0.0,122.7337708913,67.3747224048,0.0,0.0,0.0,0.0,0.7321201855,0.7321201855,0.0,0.0,104.6111618484,1.0,1.0
S0022_R04,S0022,15,nils_r,True,2.8066701889,,85.8258859508,0.0,0.0,0.0,0.0,9,0.6,68.3226832077,17.5032027431,0.0,85.4033540097,58.3440091435,0.0,0.0,0.0,0.0,0.6001972655,0.6001972655,0.0,0.0,102.7806636549,1.0,1.0
S0022_R05,S0022,15,nils_r,True,2.0860185623,,137.0148375756,0.0,0.0,0.0,0.0,6,0.4,122.2912645745,14.7235730011,0.0,152.8640807181,49.0785766703,0.0,0.0,0.0,0.0,0.5111267358,0.5111267358,0.0,0.0,144.9541742475,1.0,1.0
S0022_R06,S0022,15,nils_r,True,1.1918702126,,111.0938799565,0.0,0.0,0.0,0.0,8,0.5333333333,85.0671519061,26.0267280504,0.0,106.3339398826,86.755760168,0.0,0.0,0.0,0.0,0.8835455663,0.8835455663,0.0,0.0,124.2191777674,1.0,1.0
S0022_R07,S0022,15,nils_r,True,1.7803766727,,82.3275578987,0.0,0.0,0.0,0.0,10,0.6666666667,62.3187708343,20.0087870645,0.0,77.8984635428,66.6959568816,0.0,0.0,0.0,0.0,0.7238320895,0.7238320895,0.0,0.0,73.3304235041,1.0,1.0
S0022_R08,S0022,15,nils_r,True,1.2204463482,,119.9550523736,0.0,0.0,0.0,0.0,9,0.6,97.2442250082,22.7108273654,0.0,121.5552812603,75.7027578845,0.0,0.0,0.0,0.0,0.7867848976,0.7867848976,0.0,0.0,136.7836378296,1.0,1.0
S0022_R09,S0022,15,nils_r,True,1.4287700653,,119.7620444477,0.0,0.0,0.0,0.0,5,0.3333333333,102.7896678623,16.9723765854,0.0,128.4870848279,56.574588618,0.0,0.0,0.0,0.0,0.5942140079,0.5942140079,0.0,0.0,135.9965013881,1.0,1.0
S0022_R10,S0022,15,nils_r,True,2.6238195896,,82.3248191999,0.0,0.0,0.0,0.0,9,0.6,66.4233388218,15.9014803781,0.0,83.0291735273,53.0049345937,0.0,0.0,0.0,0.0,0.5612896157,0.5612896157,0.0,0.0,109.6226654663,1.0,1.0
S0023_R01,S0023,15,nils_r,True,1.6102182865,,110.5713652084,0.0,0.0,0.0,0.0,11,0.7333333333,89.2505153437,21.3208498647,0.0,111.5631441796,71.069499549,0.0,0.0,0.0,0.0,0.7219527236,0.7219527236,0.0,0.0,127.2247680051,1.0,1.0
S0023_R02,S0023,15,nils_r,True,2.4576892853,,100.3542868971,0.0,0.0,0.0,0.0,7,0.4666666667,82.9478350968,17.4064518003,0.0,103.684793871,58.0215060011,0.0,0.0,0.0,0.0,0.608303263,0.608303263,0.0,0.0,104.6258226901,1.0,1.0
S0023_R03,S0023,15,nils_r,True,0.8075630665,,81.0344740984,0.0,0.0,0.0,0.0,11,0.7333333333,61.3093840836,19.7250900148,0.0,76.6367301045,65.7503000495,0.0,0.0,0.0,0.0,0.6937479134,0.6937479134,0.0,0.0,66.5070310198,1.0,1.0
S0023_R04,S0023,15,nils_r,True,2.4979655743,,83.4583752602,0.0,0.0,0.0,0.0,7,0.4666666667,63.9315943188,19.5267809414,0.0,79.9144928985,65.0892698047,0.0,0.0,0.0,0.0,0.6642775584,0.6642775584,0.0,0.0,131.4779989042,1.0,1.0
S0023_R05,S0023,15,nils_r,True,1.7150373459,,5899.7808540721,5801.5393569346,29.0076967847,20.289997567,15.6610782273,10,0.6666666667,80.4783155476,17.7631815898,0.0,100.5978944345,59.2106052994,0.0,0.0,0.0,0.0,0.6036889858,0.6036889858,0.0,0.0,115.9499335938,1.0,1.0
S0023_R06,S0023,15,nils_r,True,1.7234802246,,104.734156285,0.0,0.0,0.0,0.0,11,0.7333333333,78.9843812348,25.7497750502,0.0,98.7304765435,85.8325835005,0.0,0.0,0.0,0.0,0.8911557077,0.8911557077,0.0,0.0,117.3779155979,1.0,1.0
S0023_R07,S0023,15,nils_r,True,1.41553092,,115.5973862317,0.0,0.0,0.0,0.0,11,0.7333333333,93.3860810681,22.2113051636,0.0,116.7326013351,74.0376838787,0.0,0.0,0.0,0.0,0.7606381431,0.7606381431,0.0,0.0,123.5760372696,1.0,1.0
S0023_R08,S0023,15,nils_r,True,1.2800750732,,132.4899654383,0.0,0.0,0.0,0.0,8,0.5333333333,108.0341293,24.4558361383,0.0,135.042661625,81.5194537942,0.0,0.0,0.0,0.0,0.8514043383,0.8514043383,0.0,0.0,130.8187271071,1.0,1.0
S0023_R09,S0023,15,nils_r,True,1.5955817699,,57.5798145293,0.0,0.0,0.0,0.0,11,0.7333333333,35.3471536258,22.2326609035,0.0,44.1839420323,74.1088696783,0.0,0.0,0.0,0.0,0.7736799713,0.7736799713,0.0,0.0,79.1719782424,1.0,1.0
S0023_R10,S0023,15,nils_r,True,1.9512248039,,112.5513940195,0.0,0.0,0.0,0.0,7,0.4666666667,93.0139982168,19.5373958027,0.0,116.267497771,65.1246526756,0.0,0.0,0.0,0.0,0.7107431441,0.7107431441,0.0,0.0,122.9414959203,1.0,1.0
S0024_R01,S0024,50,nils_r,True,14.1984038353,,270.4182400301,132.5923138675,126.54166392,67.7896696851,27.7829978728,5,0.1,128.6159818061,9.2099443566,0.0,160.7699772576,30.6998145219,0.0,0.0,0.0,0.0,0.8913265578,0.8913265578,0.0,0.0,164.3712506619,1.0,1.0
