instance_id,random_seed,scenario_id,scenario_class,n,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,objective_for_reporting_nils,objective_for_reporting_no_unpairing,objective_for_reporting_paired_baseline,improvement_pct_vs_no_unpairing,improvement_pct_vs_paired_baseline,nils_result_vs_no_unpairing,nils_result_vs_paired_baseline,cpu_time_seconds_nils,cpu_time_seconds_no_unpairing,cpu_time_seconds_paired_baseline,customers_served_by_drone_nils,customers_served_by_drone_no_unpairing,customers_served_by_drone_paired_baseline,drone_service_share_nils,drone_service_share_no_unpairing,drone_service_share_paired_baseline,waiting_sync_cost_nils,waiting_sync_cost_no_unpairing,waiting_sync_cost_paired_baseline
S0043_R01,4302027,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,1336.9971010834554,3391.7063202428926,3117.0120974957813,60.580398924759855,57.1064513301824,Win,Win,4.634665250778198,120.46750092506409,176.6404824256897,21,5,8,0.42,0.1,0.16,0.0,92.90549802526294,114.05200954901444
S0043_R02,4302028,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,416.3743787808618,1967.663819880964,1667.2779127510123,78.83915054117064,75.0266961736545,Win,Win,4.076887130737305,138.0234658718109,177.12245774269104,18,6,8,0.36,0.12,0.16,0.0,134.6158679286489,137.08355450617304
S0043_R03,4302029,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,66.92550653071184,791.6504316517468,282.9203680841836,91.54607843880353,76.34475489202036,Win,Win,4.590710639953613,132.16530680656433,166.11152839660645,14,5,8,0.28,0.1,0.16,0.0,148.6118951897421,122.09927797317911
S0043_R04,4302030,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,1360.5587357588,7488.795699247332,8054.032938377315,81.83207567145216,83.1071123477064,Win,Win,4.796588897705078,134.7818958759308,184.27879643440247,22,6,9,0.44,0.12,0.18,0.0,36.14640517240813,36.14640517240813
S0043_R05,4302031,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,73.7099879356386,2037.587363747382,720.0289935900254,96.38248699186686,89.76291391154616,Win,Win,5.251974821090698,132.20899558067322,174.4958474636078,23,6,8,0.46,0.12,0.16,0.0,141.41374533998749,122.0643423218066
S0043_R06,4302032,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,104.19694803288716,432.142153287114,322.39152921331925,75.88827027395797,67.67999820369276,Win,Win,4.595282316207886,124.12861847877502,179.48395681381226,24,6,8,0.48,0.12,0.16,0.0,163.0118879452201,242.85734765216955
S0043_R07,4302033,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,76.70070316197314,320.96154945451883,300.09046386284683,76.10283746064671,74.44080622400972,Win,Win,6.8719024658203125,141.48212695121765,171.6132082939148,10,6,7,0.2,0.12,0.14,0.0,209.49606608857573,177.62606337947855
S0043_R08,4302034,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,73.7238172436417,1592.6235012860016,1244.547563166664,95.3709199202378,94.07625554654926,Win,Win,4.818917989730835,130.88279747962952,180.9481976032257,22,6,9,0.44,0.12,0.18,0.0,272.1049169596225,281.93231976618966
S0043_R09,4302035,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,70.99877882293725,222.0393711568193,137.8437420119477,68.02423892076641,48.4932882794321,Win,Win,4.604807138442993,137.14648723602295,190.1601665019989,20,6,9,0.4,0.12,0.18,0.0,12.29844985661686,46.4233718470489
S0043_R10,4302036,S0043,n50_p0.75_d1_clustered_Ehigh_V2.00_Hshort_PWmoderate_B0.10,50,1,3,high,2.0,clustered,short,moderate,577.2616450241277,1814.5730317399425,1361.0576201991105,68.18746697284442,57.58727356894122,Win,Win,4.673412322998047,134.44944047927856,180.4314703941345,24,6,9,0.48,0.12,0.18,0.0,197.2130116079527,294.2793137960494
S0044_R01,4402027,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,327.3681269435009,286.9632441544641,702.9451330401732,-14.080159606534131,53.42906415360417,Loss,Win,5.520554304122925,24.77930474281311,3.910499095916748,9,10,5,0.18,0.2,0.1,0.0,36.00957169965229,111.4861139150042
S0044_R02,4402028,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,448.1682973457209,642.196195959274,921.0971435225152,30.21318093043605,51.344079123749246,Win,Win,1.6106526851654053,12.901401281356812,6.321703195571899,8,8,6,0.16,0.16,0.12,0.0,120.0648456286862,162.61198379526084
S0044_R03,4402029,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,245.54374209723167,341.5912440669991,696.8264880750928,28.11767094092401,64.76257055389507,Win,Win,1.793358325958252,20.86752986907959,3.2522618770599365,12,7,6,0.24,0.14,0.12,0.0,60.74635627677378,173.6052289350477
S0044_R04,4402030,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,342.4202070530288,437.99762118297576,645.4187710982534,21.821445941145658,46.94604148708569,Win,Win,1.6806302070617676,15.062660217285156,4.957564115524292,9,8,9,0.18,0.16,0.18,0.0,88.69867803045047,111.9222114008632
S0044_R05,4402031,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,528.345654236693,1113.880260112147,1329.3119563090538,52.567104997129725,60.2542013009731,Win,Win,5.434296131134033,100.40320229530334,4.700822114944458,8,6,2,0.16,0.12,0.04,0.0,348.5933974666004,48.0033662642521
S0044_R06,4402032,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,265.5072457926434,419.09726177738594,469.81979076477376,36.64782139911134,43.487428368981625,Win,Win,1.7304298877716064,16.27021288871765,14.627859830856323,7,7,8,0.14,0.14,0.16,0.0,147.2443342808919,214.4338129880978
S0044_R07,4402033,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,286.4932429239323,420.2181049687768,575.429933486429,31.82272740361355,50.21231495759701,Win,Win,1.2660670280456543,19.39190649986267,10.217647552490234,7,6,7,0.14,0.12,0.14,0.0,128.32622724353087,89.0896579940388
S0044_R08,4402034,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,310.0042308720164,411.2948598014021,710.2450561685428,24.627253785348756,56.35249718676651,Win,Win,1.553684949874878,12.414640426635742,4.563624143600464,5,5,7,0.1,0.1,0.14,0.0,80.39216363126938,218.80052184782488
S0044_R09,4402035,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,212.8379974820012,291.92808330726194,388.6325361875002,27.092318398849056,45.2341279580063,Win,Win,2.0675172805786133,14.3836350440979,1.867833137512207,8,6,4,0.16,0.12,0.08,0.0,74.25134431484587,67.11590928602828
S0044_R10,4402036,S0044,n50_p0.75_d1_uniform_Ehigh_V2.00_Hlong_PWflat_B0.10,50,1,3,high,2.0,uniform,long,flat,234.1523637202432,324.031332552496,437.5014448214189,27.737740089591988,46.47963646935602,Win,Win,2.464996814727783,21.53480052947998,9.070213794708252,10,9,11,0.2,0.18,0.22,0.0,75.93981442441891,102.70780877383086
S0045_R01,4502027,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,151965.33675764606,219416.91929343715,147055.71579161577,30.741285928631942,-3.3386128105264725,Win,Loss,12.419541597366331,138.0432529449463,41.9962420463562,4,3,2,0.0533333333333333,0.04,0.0266666666666666,0.0,286.87954463223485,253.6477737494241
S0045_R02,4502028,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,105295.93084766471,194416.488784663,159544.57622658057,45.840020305946794,34.0021871391438,Win,Win,11.346046686172484,151.6298520565033,67.9369900226593,9,3,5,0.12,0.04,0.0666666666666666,0.0,30.28004120047665,63.8006842278566
S0045_R03,4502029,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,67391.14094818257,127627.80417903382,84117.59866861047,47.19713201862536,19.884611526207998,Win,Win,9.580013275146484,140.47870445251465,45.20002055168152,7,4,5,0.0933333333333333,0.0533333333333333,0.0666666666666666,0.0,3.1347041744645776,3.1347041744645776
S0045_R04,4502030,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,121663.15980528196,192245.1767771375,154305.08342869146,36.71458403020356,21.15414664125062,Win,Win,12.341566801071169,139.77904152870178,37.50557565689087,7,4,4,0.0933333333333333,0.0533333333333333,0.0533333333333333,0.0,69.64417857833969,201.26554566780408
S0045_R05,4502031,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,120331.29503693127,166832.66407387797,141612.7107338128,27.873060287735168,15.027899393073454,Win,Win,12.130763292312622,111.9976897239685,28.05823254585266,5,6,2,0.0666666666666666,0.08,0.0266666666666666,0.0,300.1493568972848,281.7933110212932
S0045_R06,4502032,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,52868.26373776903,52461.9902207581,57645.35156310114,-0.7744149913134177,8.287030429683295,Loss,Win,2.8882603645324707,17.677835702896118,5.97244930267334,8,8,6,0.1066666666666666,0.1066666666666666,0.08,0.0,55.68901498454135,299.74804163841395
S0045_R07,4502033,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,193993.88547131687,182731.5817615892,175966.03921299198,-6.163304449704632,-10.245071343853862,Loss,Loss,8.766819477081299,96.67090916633606,31.595512628555294,4,6,4,0.0533333333333333,0.08,0.0533333333333333,0.0,16.99142064953579,45.42354826165264
S0045_R08,4502034,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,108326.95072592572,207062.87359477207,160860.649357859,47.68403005073491,32.657892928844305,Win,Win,8.887593507766724,124.48059272766112,35.13070464134216,8,2,3,0.1066666666666666,0.0266666666666666,0.04,0.0,159.10127966397704,66.37979286263928
S0045_R09,4502035,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,100582.81120913773,103037.7314641396,93113.51153577503,2.3825449377796692,-8.021714088715173,Win,Loss,13.274373292922974,13.637133598327637,5.4443747997283936,6,6,5,0.08,0.08,0.0666666666666666,0.0,260.88282986135084,533.4626921595916
S0045_R10,4502036,S0045,n75_p0.25_d3_uniform_Elow_V1.25_Hshort_PWbase_B0.10,75,3,3,low,1.25,uniform,short,base,129694.10536636008,145474.44626080504,124859.63391015671,10.847500231177463,-3.871925060810307,Win,Loss,10.002414464950562,141.33462738990784,37.707831382751465,7,4,3,0.0933333333333333,0.0533333333333333,0.04,0.0,264.4828828992599,515.1259529442134
S0046_R01,4602027,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,17745.586462494903,17489.361141511537,17668.648749881035,-1.465035337255439,-0.4354476321477948,Loss,Loss,3.054419994354248,26.628668308258057,14.48981547355652,8,8,7,0.1066666666666666,0.1066666666666666,0.0933333333333333,0.0,164.45891780279717,289.742382167056
S0046_R02,4602028,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,15918.306576494851,17178.60141534388,16385.852730314626,7.336422845944475,2.853352593330654,Win,Win,2.482071876525879,21.98712158203125,15.67895221710205,7,5,5,0.0933333333333333,0.0666666666666666,0.0666666666666666,0.0,161.89092744319248,242.48604870415247
S0046_R03,4602029,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,10788.470423876788,10298.922201530544,13096.09234378872,-4.75339276058898,17.62069065591464,Loss,Win,3.207792282104492,20.37009596824646,7.412550449371338,8,8,6,0.1066666666666666,0.1066666666666666,0.08,0.0,152.53996637589566,237.21357146514973
S0046_R04,4602030,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,17348.7834236171,19969.43178429693,20218.7682292292,13.123299596038528,14.194657028923828,Win,Win,3.0134191513061523,12.756197214126589,4.315268754959106,6,6,3,0.08,0.08,0.04,0.0,41.75351063353955,267.9404654504844
S0046_R05,4602031,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,27523.103529315194,49742.76907073036,25812.961542467823,44.66913675396825,-6.625128945525384,Win,Loss,8.85828161239624,145.28286457061768,38.84546947479248,8,2,1,0.1066666666666666,0.0266666666666666,0.0133333333333333,0.0,54.08951786855053,304.6631945059688
S0046_R06,4602032,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,23777.919413892727,35419.2083130234,31443.656068845383,32.867162914113614,24.37927904493246,Win,Win,11.20553970336914,140.20863270759585,34.823731660842896,6,4,2,0.08,0.0533333333333333,0.0266666666666666,0.0,32.05277607053626,32.95032953360879
S0046_R07,4602033,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,22175.791754084104,37165.27336191495,30501.66305364027,40.331955753058686,27.296450311297047,Win,Win,8.849862098693848,123.41834497451782,29.12117338180542,8,3,1,0.1066666666666666,0.04,0.0133333333333333,0.0,152.7382280605038,151.05917526154903
S0046_R08,4602034,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,32696.891280156964,43938.769099565856,38502.28769667521,25.58532714909387,15.078055782694593,Win,Win,11.197287797927856,115.60370063781738,34.10908889770508,6,5,2,0.08,0.0666666666666666,0.0266666666666666,0.0,0.0,10.725482570038864
S0046_R09,4602035,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,37173.582305529184,48600.49428842791,37165.61514004348,23.5119254447985,-0.021436926190189772,Win,Loss,13.445450067520142,129.7120339870453,31.21112060546875,5,4,4,0.0666666666666666,0.0533333333333333,0.0533333333333333,0.0,55.43898849896574,147.00682746945031
S0046_R10,4602036,S0046,n75_p0.25_d3_uniform_Elow_V1.25_Hlong_PWmoderate_B0.10,75,3,3,low,1.25,uniform,long,moderate,28209.29145222385,54627.31761855581,39587.98875286337,48.36046746940818,28.74280219607395,Win,Win,10.334312915802002,176.77316570281982,69.4552116394043,9,2,4,0.12,0.0266666666666666,0.0533333333333333,0.0,243.50339517068969,248.12224054318307
S0047_R01,4702027,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,8263.810847413484,7205.101864036482,9320.578573798955,-14.69387946701265,11.338005661538514,Loss,Win,4.141372203826904,69.1874623298645,28.32587766647339,10,9,8,0.1333333333333333,0.12,0.1066666666666666,0.0,25.30052222766253,364.8149627627376
S0047_R02,4702028,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,4647.792735915612,4809.876708099023,6196.113285689517,3.369815527921719,24.988577167397686,Win,Win,4.473084449768066,65.72241234779358,31.69498038291931,10,10,10,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,162.08397218341122,287.5422746459759
S0047_R03,4702029,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,13280.205156247826,31005.28184835872,31676.4077922264,57.16792635139093,58.075406645361866,Win,Win,13.84780502319336,192.05193519592285,148.6443440914154,10,1,5,0.1333333333333333,0.0133333333333333,0.0666666666666666,0.0,8.408840638048076,218.6066392923113
S0047_R04,4702030,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,13402.417591398882,9245.745097667092,14513.41095328485,-44.957679990340765,7.654943179532274,Loss,Win,4.051143646240234,60.70813059806824,25.390906810760494,8,8,9,0.1066666666666666,0.1066666666666666,0.12,0.0,205.0934946942095,403.0538944296352
S0047_R05,4702031,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,22564.671248233557,50516.77227863526,34935.14719330816,55.3323179007288,35.409829180408245,Win,Win,11.86115837097168,150.74487900733948,75.37474155426025,9,1,5,0.12,0.0133333333333333,0.0666666666666666,0.0,323.64467260973163,401.6861667648088
S0047_R06,4702032,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,36238.3114962693,67683.9020648964,39096.72135385306,46.45948240170398,7.311124203262791,Win,Win,11.093914270401,172.1493899822235,200.7249093055725,12,1,6,0.16,0.0133333333333333,0.08,0.0,5.762871157155707,70.12490363702538
S0047_R07,4702033,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,21885.530965625167,41939.52585590159,28408.59626165925,47.81645591125464,22.961589639815223,Win,Win,13.45738124847412,147.84450340270996,79.34161806106567,9,1,4,0.12,0.0133333333333333,0.0533333333333333,0.0,240.6155734525963,316.27637770242256
S0047_R08,4702034,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,16083.575592727244,15576.74543167327,20027.162965184936,-3.2537615978714145,19.691193302382338,Loss,Win,3.0995781421661377,61.80786871910095,14.94653582572937,8,8,5,0.1066666666666666,0.1066666666666666,0.0666666666666666,0.0,120.49936126087948,389.6614174684658
S0047_R09,4702035,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,11886.291268743118,12129.081254047258,12775.046472097369,2.0017178566029084,6.956962585579836,Win,Win,3.918060541152954,70.94214129447937,18.60295271873474,12,11,8,0.16,0.1466666666666666,0.1066666666666666,0.0,156.88036744392352,228.16150334665443
S0047_R10,4702036,S0047,n75_p0.25_d3_uniform_Emedium_V1.25_Hlong_PWmoderate_B0.10,75,3,3,medium,1.25,uniform,long,moderate,12566.961834605516,12347.120648171038,10662.064011268709,-1.7805056960145829,-17.86612630841013,Loss,Loss,3.440809726715088,95.17164397239684,32.62410616874695,9,9,11,0.12,0.12,0.1466666666666666,0.0,6.695562013994419,29.941503083024426
S0048_R01,4802027,S0048,n75_p0.25_d3_uniform_Ehigh_V2.00_Hmedium_PWflat_B0.10,75,3,3,high,2.0,uniform,medium,flat,2144.9950250469647,5307.439803471864,4594.023447301322,59.58512758554859,53.30901007248877,Win,Win,12.180217742919922,164.05031514167786,225.36775064468384,19,1,5,0.2533333333333333,0.0133333333333333,0.0666666666666666,0.0,124.15531252667746,120.09551911701034
S0048_R02,4802028,S0048,n75_p0.25_d3_uniform_Ehigh_V2.00_Hmedium_PWflat_B0.10,75,3,3,high,2.0,uniform,medium,flat,784.4319829971614,1045.5864633399449,1069.262754821799,24.97684213590244,26.63805229726784,Win,Win,4.214555501937866,118.2030758857727,43.8577024936676,18,11,15,0.24,0.1466666666666666,0.2,0.0,139.22582835940474,196.57121759255875
