instance_id,scenario_id,n,pair_feasible,objective_for_reporting_nils,objective_for_reporting_feasibility_aware_alns,objective_diff_nils_minus_alns,nils_improvement_vs_alns_pct,cpu_time_seconds_nils,cpu_time_seconds_feasibility_aware_alns,winner
S0019_R07,S0019,15,True,48.00551061675391,42.71346976002626,5.2920408567276525,-12.389629984310597,0.6731252670288086,4.482226610183716,alns
S0019_R08,S0019,15,True,57.89340826565403,56.29237615559331,1.6010321100607214,-2.8441366653904163,0.3034870624542236,6.329756498336792,alns
S0019_R09,S0019,15,True,50.04653353774652,47.643775120518974,2.4027584172275454,-5.043173869303102,0.3456258773803711,6.317872285842896,alns
S0019_R10,S0019,15,True,51.47686776738307,48.90960798847984,2.567259778903228,-5.248988663961323,0.2879517078399658,8.468957901000977,alns
S0020_R01,S0020,15,True,149.52496708413838,165.00669306157266,-15.48172597743428,9.382483637592346,0.2488312721252441,7.646106958389282,nils
S0020_R02,S0020,15,True,110.716383233212,99.03526592763411,11.681117305577885,-11.794906790186614,0.29555344581604,6.768624782562256,alns
S0020_R03,S0020,15,True,80.02503920052875,95.24965935992296,-15.224620159394206,15.983910348555098,0.264411449432373,5.598412275314331,nils
S0020_R04,S0020,15,True,131.7588844024568,126.78113099390356,4.977753408553241,-3.9262572983298303,0.193228006362915,6.555275201797485,alns
S0020_R05,S0020,15,True,146.82289867976658,158.45277551127853,-11.62987683151195,7.339648544486459,0.1804502010345459,7.670382022857666,nils
S0020_R06,S0020,15,True,112.10855229884696,112.7750840236062,-0.6665317247592384,0.5910274689928134,0.2023115158081054,6.880197763442993,nils
S0020_R07,S0020,15,True,131.55807687574827,129.64877757992355,1.9092992958247237,-1.4726704959849801,0.267399787902832,7.758943557739258,alns
S0020_R08,S0020,15,True,118.67568924802116,143.64374806187772,-24.96805881385656,17.38193214166273,0.2687273025512695,7.793066024780273,nils
S0020_R09,S0020,15,True,116.55111293390748,121.01284072871728,-4.4617277948098035,3.686987073389974,0.3502717018127441,6.555218696594238,nils
S0020_R10,S0020,15,True,120.09615438239962,125.51290913729687,-5.416754754897255,4.315695327380182,0.1689555644989013,6.655989408493042,nils
S0021_R01,S0021,15,True,307.67287197453345,315.3112290087381,-7.63835703420466,2.4224817676864214,0.2312564849853515,6.888300657272339,nils
S0021_R02,S0021,15,True,135.31893584770896,137.8252798632727,-2.506344015563741,1.818493688567234,0.2374110221862793,6.659538745880127,nils
S0021_R03,S0021,15,True,142.34985681067343,141.05703189989342,1.2928249107800127,-0.9165263818237123,0.2990212440490722,7.009994029998779,alns
S0021_R04,S0021,15,True,149.6770352510894,151.78710226809417,-2.1100670170047806,1.3901490874223765,0.8895139694213867,6.744521617889404,nils
S0021_R05,S0021,15,True,125.09880503215729,403.1179593671078,-278.0191543349505,68.9671962944639,0.2039465904235839,6.427476406097412,nils
S0021_R06,S0021,15,True,114.85330574931324,114.45836935888252,0.3949363904307148,-0.34504806650914066,0.2477161884307861,7.887969732284546,alns
S0021_R07,S0021,15,True,116.38546753810284,101.89068819779531,14.494779340307531,-14.225813562245786,0.2292006015777588,7.400633096694946,alns
S0021_R08,S0021,15,True,177.18910167153732,125.54258002447772,51.6465216470596,-41.13864924314109,0.3101372718811035,6.233606815338135,alns
S0021_R09,S0021,15,True,95.77532316587931,245.17044518819603,-149.3951220223167,60.93520852712858,0.2360560894012451,6.864006280899048,nils
S0021_R10,S0021,15,True,110.0316064640736,129.87835224358005,-19.84674577950645,15.281026773641937,0.3131098747253418,6.005091905593872,nils
S0022_R01,S0022,15,True,81.57043243149796,105.47868651356052,-23.908254082062555,22.666431363827108,0.2681777477264404,7.309559345245361,nils
S0022_R02,S0022,15,True,89.87661100161172,100.23814483817478,-10.361533836563055,10.336917002295678,0.2229499816894531,8.608166694641113,nils
S0022_R03,S0022,15,True,138.8184201562814,140.49313858769807,-1.6747184314166645,1.1920286273420237,0.2877862453460693,8.188157081604004,nils
S0022_R04,S0022,15,True,109.4094130725864,110.42859004517032,-1.0191769725839208,0.9229285388566775,0.2059524059295654,7.4576735496521,nils
S0022_R05,S0022,15,True,143.16245841204383,135.9544274904879,7.208030921555945,-5.301799326881251,0.3221423625946045,9.358036994934082,alns
S0022_R06,S0022,15,True,158.55048998219624,124.48370630421456,34.066783677981675,-27.366459988529677,0.1713042259216308,7.193312406539917,alns
S0022_R07,S0022,15,True,123.9483082369524,111.36743815575348,12.580870081198924,-11.296722174397049,0.2451627254486084,6.646752595901489,alns
S0022_R08,S0022,15,True,120.29337496103383,145.9540817813726,-25.66070682033876,17.58135607250534,0.3407361507415771,7.470441579818726,nils
S0022_R09,S0022,15,True,123.00358504388792,135.49552648964226,-12.491941445754335,9.219449357030442,0.248223066329956,7.08129620552063,nils
S0022_R10,S0022,15,True,89.67198810566029,120.36450800302777,-30.692519897367475,25.499643048094715,0.2719945907592773,7.619235277175903,nils
S0023_R01,S0023,15,True,115.7297177880526,115.88785134548974,-0.15813355743713942,0.1364539557867071,0.1535768508911132,5.83653450012207,nils
S0023_R02,S0023,15,True,114.9142347069623,102.35826778603068,12.555966920931624,-12.266685625413833,0.1408967971801757,6.325288534164429,alns
S0023_R03,S0023,15,True,126.13477599124256,85.41762160955933,40.71715438168323,-47.668330743040094,0.3077650070190429,9.237801551818848,alns
S0023_R04,S0023,15,True,86.85168104681034,84.46902258333765,2.382658463472694,-2.8207482348004547,0.2753934860229492,7.153712749481201,alns
S0023_R05,S0023,15,True,143.74192834854765,20169.477888801583,-20025.735960453036,99.28732945324106,0.3521842956542969,5.942070960998535,nils
S0023_R06,S0023,15,True,121.20952024375823,103.4301878491602,17.77933239459803,-17.1896936129778,0.24444580078125,7.0278801918029785,alns
S0023_R07,S0023,15,True,133.43852873421318,141.0578130379247,-7.61928430371151,5.401532988224477,0.1940505504608154,7.172979116439819,nils
S0023_R08,S0023,15,True,154.3564265212775,1370.9775212913958,-1216.6210947701184,88.74114096517928,0.3046751022338867,7.281783819198608,nils
S0023_R09,S0023,15,True,88.24681064404795,116.12602004250031,-27.87920939845236,24.007719706788368,0.3622694015502929,7.305136680603027,nils
S0023_R10,S0023,15,True,120.40181659144012,578.6620553387928,-458.2602387473527,79.19306865197032,0.2096586227416992,7.633070230484009,nils
S0024_R01,S0024,50,True,270.4182400301421,679.574120206356,-409.15588017621394,60.207690082720006,5.689758539199829,12.80047869682312,nils
S0024_R02,S0024,50,True,343.8066831852733,448.8659572934085,-105.05927410813518,23.405489411945197,3.992027521133423,11.977015018463137,nils
S0024_R03,S0024,50,True,290.9944377589702,686.9819783080688,-395.98754054909864,57.641619875437655,3.854276418685913,11.94718861579895,nils
S0024_R04,S0024,50,True,362.9558231575679,450.14847866220754,-87.19265550463962,19.36975456715232,3.4465484619140625,11.766531944274902,nils
S0024_R05,S0024,50,True,296.60240353245047,600.4551861498368,-303.8527826173863,50.60374023342407,4.593006134033203,11.945054769515991,nils
S0024_R06,S0024,50,True,164.55553047716,510.07408414981865,-345.51855367265864,67.73889605635662,3.38295578956604,14.67309546470642,nils
S0024_R07,S0024,50,True,264.01877391562294,667.1276063762849,-403.108832460662,60.42454675954355,4.535978555679321,12.195705890655518,nils
S0024_R08,S0024,50,True,260.37392686895726,422.02892608550815,-161.6549992165509,38.30424627903293,4.635021686553955,11.886815071105955,nils
S0024_R09,S0024,50,True,291.9360173223285,542.367767765816,-250.4317504434875,46.173789322897065,3.307699918746948,11.942491292953491,nils
S0024_R10,S0024,50,True,376.21936790769706,687.8448952812198,-311.62552737352274,45.30462165400198,4.676912307739258,12.019194841384888,nils
S0025_R01,S0025,50,True,333.9274208405992,471.8287858299426,-137.9013649893434,29.22699274203377,3.572674512863159,12.564588785171509,nils
S0025_R02,S0025,50,True,245.79624071657284,299.0795727742189,-53.28333205764605,17.81577108840887,4.100910663604736,12.322262048721312,nils
S0025_R03,S0025,50,True,448.0580844172911,659.804621093492,-211.74653667620083,32.09230883004033,2.6746058464050293,12.182034492492676,nils
S0025_R04,S0025,50,True,293.8217684108266,670.276193879761,-376.45442546893435,56.16407518367951,8.005868434906006,11.933445930480955,nils
S0025_R05,S0025,50,True,269.681773573176,544.4493203337223,-274.76754676054634,50.46705662009579,6.923396110534668,12.275790452957152,nils
S0025_R06,S0025,50,True,261.30442159621657,376.7910546081145,-115.48663301189794,30.650046384994734,5.362152814865112,12.779226779937744,nils
S0025_R07,S0025,50,True,525.4487352198234,1137.47046278237,-612.0217275625466,53.80550507355403,3.264221668243408,11.894956350326538,nils
S0025_R08,S0025,50,True,238.6592294394388,680.2264668475198,-441.5672374080809,64.91473927124672,3.590962648391724,12.241059303283691,nils
S0025_R09,S0025,50,True,242.8394920321329,446.6886934537948,-203.84920142166192,45.63563045339269,5.304875135421753,11.944694519042969,nils
S0025_R10,S0025,50,True,325.3361673437904,544.7712853179127,-219.43511797412225,40.280228398247225,4.022754430770874,12.728493213653564,nils
S0026_R01,S0026,50,True,7348.255708509908,16523.19879830893,-9174.943089799024,55.527644506329096,3.427694320678711,10.303252935409546,nils
S0026_R02,S0026,50,True,17557.99239785312,26128.04644294239,-8570.05404508927,32.80020978148629,1.2001750469207764,10.15799355506897,nils
S0026_R03,S0026,50,True,26393.78199997596,47057.918556790064,-20664.136556814105,43.91213464292173,1.2851698398590088,10.250412464141846,nils
S0026_R04,S0026,50,True,49431.9894443996,49633.94247878208,-201.95303438248084,0.4068849345764007,4.415143728256226,10.191840410232544,nils
S0026_R05,S0026,50,True,22999.738326853127,28693.06450742072,-5693.326180567594,19.842168406567943,1.951796293258667,10.148004293441772,nils
S0026_R06,S0026,50,True,21451.20516142478,29872.58746415693,-8421.382302732152,28.191003919016634,2.7875120639801025,10.23379635810852,nils
S0026_R07,S0026,50,True,10617.228910869371,17078.3480683146,-6461.11915744523,37.832225526733005,1.296144962310791,10.321542739868164,nils
S0026_R08,S0026,50,True,31507.45259251273,41265.25611152152,-9757.80351900879,23.646535702184458,1.2208590507507324,10.177910566329956,nils
S0026_R09,S0026,50,True,11631.145996973204,13283.448043796623,-1652.302046823419,12.438803851045623,3.991448879241944,10.203306198120115,nils
S0026_R10,S0026,50,True,50280.660051038496,31667.60560146216,18613.054449576335,-58.77632393121926,8.563752889633179,10.277276992797852,alns
S0027_R01,S0027,50,True,7832.5740675309025,9678.437294215184,-1845.8632266842815,19.071913890350427,3.550444364547729,10.166794300079346,nils
S0027_R02,S0027,50,True,2774.114450654364,5149.41347279581,-2375.2990221414457,46.12756452147562,1.0918474197387695,10.158424139022827,nils
S0027_R03,S0027,50,True,2634.915659070831,4523.439205698521,-1888.5235466276895,41.74972760214336,3.725215196609497,10.206830501556396,nils
S0027_R04,S0027,50,True,6291.711646331891,12940.496876990455,-6648.785230658565,51.37967493721816,1.4251980781555176,10.301900625228882,nils
S0027_R05,S0027,50,True,6363.565453938808,6159.524781420936,204.04067251787183,-3.312604133574114,1.4547090530395508,10.25800895690918,alns
S0027_R06,S0027,50,True,1712.715161721094,1822.1897093210516,-109.47454759995753,6.007856758270673,1.0910658836364746,10.21104621887207,nils
S0027_R07,S0027,50,True,2896.8871535095664,7367.677188485425,-4470.790034975858,60.68113355947561,2.337209463119507,10.322131395339966,nils
S0027_R08,S0027,50,True,2345.3649165458783,4557.592461895878,-2212.2275453499997,48.53938924652671,1.7712984085083008,10.305070638656616,nils
S0027_R09,S0027,50,True,5178.02813616637,8416.126943795314,-3238.098807628944,38.4749283043573,1.8838660717010496,10.437148809432983,nils
S0027_R10,S0027,50,True,6256.935096220518,9432.866069204734,-3175.930972984216,33.66878051361936,1.6679790019989014,10.198825597763062,nils
S0028_R01,S0028,50,True,22761.54178201756,70405.58116813331,-47644.03938611575,67.67082750490837,5.828698635101318,11.724578619003296,nils
S0028_R02,S0028,50,True,21192.111809902475,76682.04632363078,-55489.93451372831,72.36365899722763,4.944123983383179,12.164486408233644,nils
S0028_R03,S0028,50,True,21808.24668086428,84368.31051599314,-62560.063835128865,74.15113974964541,3.835911989212036,13.650582790374756,nils
S0028_R04,S0028,50,True,31121.61754204992,38734.068227625205,-7612.450685575284,19.65311425807339,5.320958137512207,12.250454902648926,nils
S0028_R05,S0028,50,True,4061.344465732425,94207.29640002044,-90145.95193428801,95.68892790587338,3.769148349761963,12.07908582687378,nils
S0028_R06,S0028,50,True,47460.793974622015,113951.31905451072,-66490.5250798887,58.349938931449955,4.899787187576294,13.107580423355104,nils
S0028_R07,S0028,50,True,31931.68387603352,82702.85127351804,-50771.16739748452,61.389863367070824,3.3723034858703613,13.192946672439575,nils
S0028_R08,S0028,50,True,4902.866597920174,24855.26590084841,-19952.399302928236,80.2743345515655,6.160450458526611,13.09087347984314,nils
S0028_R09,S0028,50,True,21923.695367898472,67481.88019234284,-45558.18482444437,67.51173010382993,5.953927278518677,13.759196043014526,nils
S0028_R10,S0028,50,True,42364.13561110218,113581.89465313492,-71217.75904203273,62.701682569676244,3.2085235118865967,12.864943981170654,nils
S0029_R01,S0029,50,True,22871.15282290922,62946.94487956008,-40075.792056650855,63.66598431954103,4.06925892829895,15.432143688201904,nils
S0029_R02,S0029,50,True,15984.77196016178,41220.05498788364,-25235.28302772186,61.220886374701834,5.42898964881897,12.607592821121216,nils
S0029_R03,S0029,50,True,12477.207674236375,120088.4988905604,-107611.29121632403,89.6099894748396,4.426921844482422,12.222317934036257,nils
S0029_R04,S0029,50,True,14266.068512270149,49987.884677735085,-35721.81616546494,71.4609477791639,5.162302255630493,13.0809588432312,nils
S0029_R05,S0029,50,True,21893.69931143868,98539.83317350656,-76646.13386206789,77.78187905708266,6.023190975189209,12.471044063568115,nils
S0029_R06,S0029,50,True,16581.129742473873,56178.44785083304,-39597.31810835917,70.4848916678854,4.516937732696533,12.85827112197876,nils
S0029_R07,S0029,50,True,29240.354025658347,58840.85998251102,-29600.505956852674,50.30603897640294,5.617222547531128,12.559706687927246,nils
S0029_R08,S0029,50,True,46210.17252289219,102278.82595201132,-56068.65342911913,54.81941438732025,8.313214540481567,11.928870916366575,nils
S0029_R09,S0029,50,True,18972.33755728129,94646.91341838,-75674.57586109871,79.95461566357118,5.074427604675293,12.15638017654419,nils
S0029_R10,S0029,50,True,36947.1288223319,119279.54227973089,-82332.41345739899,69.02475636963413,5.949569940567017,13.222110748291016,nils
S0030_R01,S0030,50,True,2775.4465088673533,5637.941958307659,-2862.4954494403055,50.77199216679308,1.2119755744934082,10.17801308631897,nils
S0030_R02,S0030,50,True,5200.133126356664,11043.025172322132,-5842.892045965467,52.91024836753878,1.453359603881836,10.21973967552185,nils
S0030_R03,S0030,50,True,1578.660131799423,3576.559817320157,-1997.899685520734,55.860933063261875,1.4662258625030518,10.190622568130491,nils
S0030_R04,S0030,50,True,3990.0138801096505,4835.7489112651365,-845.735031155486,17.489225488637363,1.6279685497283936,10.42044448852539,nils
S0030_R05,S0030,50,True,3385.25909002366,6389.088744119396,-3003.8296540957363,47.01499344269559,0.9247913360595704,10.447308778762816,nils
S0030_R06,S0030,50,True,5003.462250223119,9288.896051694222,-4285.433801471104,46.135017311228,3.648525476455689,10.253321647644045,nils
S0030_R07,S0030,50,True,1191.018371414092,8569.564420907154,-7378.546049493062,86.1017630195023,4.767865180969238,10.178879261016846,nils
S0030_R08,S0030,50,True,5115.079093684363,7109.725682725375,-1994.6465890410118,28.055183533837873,1.373518466949463,10.31328821182251,nils
S0030_R09,S0030,50,True,2054.103457115917,4936.666626147506,-2882.5631690315886,58.390881688543224,1.236551284790039,10.217118978500366,nils
S0030_R10,S0030,50,True,7081.636770295449,8291.24823947513,-1209.6114691796802,14.58901523923319,1.4651424884796145,10.217536926269531,nils
S0031_R01,S0031,50,True,71970.05146113464,72474.67483263725,-504.6233715026028,0.6962754543816976,1.3414430618286133,10.388627529144289,nils
S0031_R02,S0031,50,True,92527.37131460413,129109.66658818314,-36582.29527357902,28.334280647059803,6.652881622314453,10.259252071380615,nils
S0031_R03,S0031,50,True,85299.52464073016,136536.82285230685,-51237.29821157669,37.52635892736464,2.2634165287017822,10.179245710372925,nils
S0031_R04,S0031,50,True,67526.22377575876,100824.98318319856,-33298.75940743981,33.02629800288298,2.4146406650543213,10.24268674850464,nils
S0031_R05,S0031,50,True,59452.301816483945,104745.39362352504,-45293.0918070411,43.24112998212898,2.4097795486450195,10.200661897659302,nils
S0031_R06,S0031,50,True,46580.65445353315,68146.1428204248,-21565.488366891645,31.645941317206915,1.128751277923584,10.187952041625977,nils
S0031_R07,S0031,50,True,46914.87279977516,57936.20531600271,-11021.33251622755,19.023221241559842,6.634060144424439,10.376010179519652,nils
S0031_R08,S0031,50,True,6799.138579707931,29942.46797776361,-23143.329398055677,77.29265809098561,1.2502233982086182,10.282952070236206,nils
S0031_R09,S0031,50,True,32252.248862240216,58270.36741806697,-26018.118555826753,44.650685603468034,1.5835139751434326,10.294502019882202,nils
S0031_R10,S0031,50,True,839.0736803456781,22454.16368554392,-21615.090005198243,96.26317108890643,1.4617457389831543,10.175004959106444,nils
S0032_R01,S0032,50,True,251.7978629854781,774.1765896657815,-522.3787266803034,67.4753969124562,4.412005662918091,12.220536708831789,nils
S0032_R02,S0032,50,True,282.4955898226988,489.0146598763319,-206.51907005363313,42.23167258541088,5.708942651748657,12.248760461807253,nils
S0032_R03,S0032,50,True,360.85989907008,672.2395607323474,-311.3796616622674,46.31974668718484,4.907508850097656,12.066661834716797,nils
S0032_R04,S0032,50,True,177.2254192826666,282.5539770616199,-105.3285577789533,37.27732268159971,3.8296191692352295,11.992780447006226,nils
S0032_R05,S0032,50,True,199.14260111800183,742.1364882366686,-542.9938871186667,73.1663104732704,6.044730186462402,12.112901449203491,nils
S0032_R06,S0032,50,True,236.34580925800876,406.5965108994153,-170.25070164140655,41.872150172858596,5.468053579330444,12.321857929229736,nils
S0032_R07,S0032,50,True,261.5725925534963,383.4277133115329,-121.8551207580366,31.780467745958152,4.488316535949707,13.834843635559082,nils
S0032_R08,S0032,50,True,256.5398860365064,692.5678854692997,-436.02799943279325,62.958160287396346,4.664812326431274,12.63412094116211,nils
S0032_R09,S0032,50,True,243.19223958470567,673.6047138617237,-430.41247427701796,63.89689166655271,5.305206537246704,11.798407316207886,nils
S0032_R10,S0032,50,True,175.10316607892577,375.8505657531965,-200.74739967427075,53.41149328110688,4.224268198013306,12.453954219818115,nils
S0033_R01,S0033,50,True,3575.870171891592,16379.945842015137,-12804.075670123544,78.16921858972599,4.87839412689209,13.218328714370728,nils
S0033_R02,S0033,50,True,18724.52270558728,72215.47845047257,-53490.95574488529,74.07131669365164,6.33533787727356,11.683262825012209,nils
S0033_R03,S0033,50,True,7811.905988131563,37917.83942406846,-30105.933435936895,79.39780824333326,6.066201210021973,12.165457725524902,nils
S0033_R04,S0033,50,True,4151.458037320559,25444.64998085397,-21293.191943533413,83.68435784951117,10.895832061767578,12.872281312942505,nils
S0033_R05,S0033,50,True,2217.740217983344,27020.541707040476,-24802.801489057132,91.7923917217193,14.02582025527954,12.177680492401125,nils
S0033_R06,S0033,50,True,8945.66598370567,34205.41473954058,-25259.74875583491,73.84722257624108,4.623452425003052,12.084487915039062,nils
S0033_R07,S0033,50,True,2690.2155311569813,19140.943571592776,-16450.728040435795,85.94523033258638,4.967594623565674,12.075142860412598,nils
S0033_R08,S0033,50,True,15422.008274911685,42479.1125937888,-27057.104318877115,63.69507898532076,4.919604539871216,12.109817028045654,nils
S0033_R09,S0033,50,True,13512.749651523802,57751.09749754159,-44238.34784601779,76.60174397188031,3.822779655456543,11.819526433944702,nils
S0033_R10,S0033,50,True,5133.444312898404,30132.660482295996,-24999.216169397594,82.96385307260047,4.826871633529663,11.7798330783844,nils
S0034_R01,S0034,50,True,42038.95745998898,45166.29442253375,-3127.3369625447667,6.924050340035242,1.1316025257110596,10.292840719223022,nils
S0034_R02,S0034,50,True,100057.94742427162,110807.63138748796,-10749.683963216332,9.701212658923554,2.619778871536255,10.169912099838257,nils
S0034_R03,S0034,50,True,29557.46814867203,26147.54796251946,3409.920186152569,-13.04107058543475,1.8996920585632324,10.253400087356567,alns
S0034_R04,S0034,50,True,64507.36628345618,75008.23756933898,-10500.8712858828,13.99962407618977,3.4708943367004395,10.297606229782104,nils
S0034_R05,S0034,50,True,30598.91253150635,59543.07848248102,-28944.165950974668,48.61046269129455,1.1837217807769775,10.17524766921997,nils
S0034_R06,S0034,50,True,75898.75927333588,88615.99673729506,-12717.237463959187,14.350950090489691,3.0365147590637207,10.24207353591919,nils
S0034_R07,S0034,50,True,17300.40740393443,33390.683391916835,-16090.275987982404,48.1879205619299,1.704324722290039,10.199830055236816,nils
S0034_R08,S0034,50,True,44488.21623942815,63114.38553404605,-18626.169294617903,29.511765244977806,2.458205461502075,10.159403324127195,nils
S0034_R09,S0034,50,True,47399.16442411394,111481.2762576282,-64082.11183351426,57.482398824914235,4.42743182182312,10.358121633529665,nils
S0034_R10,S0034,50,True,30632.69143762736,66454.27300722494,-35821.581569597576,53.90410570845164,4.970641374588013,10.265847206115724,nils
S0035_R01,S0035,50,True,422.41766915943526,981.252181737974,-558.8345125785387,56.95116127933009,5.409722328186035,12.642916917800903,nils
S0035_R02,S0035,50,True,205.4604994467296,501.461643261787,-296.0011438150574,59.027673959208606,7.412144660949707,12.52687168121338,nils
S0035_R03,S0035,50,True,231.94567324972465,365.72633766708486,-133.7806644173602,36.57944496716524,3.4695475101470947,12.80813455581665,nils
S0035_R04,S0035,50,True,195.2028180622808,196.3230875590044,-1.12026949672358,0.57062544739517,4.300502300262451,13.37993836402893,nils
S0035_R05,S0035,50,True,246.2825919094205,548.8286649039507,-302.54607299453016,55.1257782877427,3.206918954849243,13.09902024269104,nils
S0035_R06,S0035,50,True,288.30510472619244,413.6294511894368,-125.32434646324435,30.298699984457215,3.299208164215088,13.460598707199097,nils
S0035_R07,S0035,50,True,257.3343113667589,618.2326246643474,-360.8983132975885,58.37581177368769,3.307356119155884,13.666768074035645,nils
S0035_R08,S0035,50,True,208.99087985310155,417.4287510688619,-208.43787121576037,49.93376011643602,4.22795844078064,14.618436813354492,nils
S0035_R09,S0035,50,True,250.2312309593976,453.8890290127346,-203.65779805333702,44.86951325885056,3.412996530532837,12.975672483444214,nils
S0035_R10,S0035,50,True,239.9681681459494,562.3184417540377,-322.35027360808834,57.325218181104354,3.98965048789978,11.734511613845823,nils
S0036_R01,S0036,50,True,55520.01222605375,113245.02960999958,-57725.01738394583,50.97355493900519,1.0635006427764893,10.25183892250061,nils
S0036_R02,S0036,50,True,17512.64604168009,27062.20399874891,-9549.55795706882,35.28743615084085,1.262641668319702,10.22843599319458,nils
S0036_R03,S0036,50,True,91491.2511304997,188844.40546519225,-97353.15433469255,51.552045767454125,6.5487565994262695,10.361948490142822,nils
S0036_R04,S0036,50,True,56419.988242701096,65099.40108086807,-8679.412838166973,13.332554054353272,1.6023733615875244,10.268986463546751,nils
S0036_R05,S0036,50,True,97821.6719128738,143654.53401590162,-45832.862103027815,31.90491857218681,1.0656406879425049,10.257484912872314,nils
S0036_R06,S0036,50,True,38807.70530803228,87672.20281239421,-48864.497504361934,55.73545084629031,2.687773466110229,10.594629049301147,nils
S0036_R07,S0036,50,True,83079.6863936575,128051.20440082563,-44971.51800716814,35.11994925592295,5.879524230957031,10.430513143539429,nils
S0036_R08,S0036,50,True,39133.71394002355,60740.39258653332,-21606.678646509776,35.57217483526797,3.4501965045928955,10.240487575531006,nils
S0036_R09,S0036,50,True,35679.9013750437,108309.622383205,-72629.7210081613,67.05749628707375,1.1904025077819824,10.292036056518556,nils
S0036_R10,S0036,50,True,46434.87389681681,101418.09116256706,-54983.217265750245,54.214407543537256,1.6448938846588137,10.233757495880129,nils
S0037_R01,S0037,50,True,4964.947461622079,11440.187208283833,-6475.239746661754,56.600819801034696,2.255417823791504,10.46032452583313,nils
S0037_R02,S0037,50,True,1015.281215284086,25045.110105076263,-24029.828889792178,95.94618985093501,2.353387355804444,10.265712976455688,nils
S0037_R03,S0037,50,True,19851.771073609383,69741.57460846807,-49889.803534858685,71.5352410881773,2.219891309738159,10.222790956497192,nils
S0037_R04,S0037,50,True,27777.47658635288,76314.23318453056,-48536.75659817768,63.60118495957898,6.057485580444336,10.210928678512571,nils
S0037_R05,S0037,50,True,12576.858537158989,35929.178732316235,-23352.32019515725,64.99541881861379,2.4808590412139893,10.380527257919312,nils
S0037_R06,S0037,50,True,4782.526124407838,20218.57505662187,-15436.048932214031,76.34587941526821,2.023234605789185,10.265779733657835,nils
S0037_R07,S0037,50,True,9548.37311635642,18274.49824386584,-8726.12512750942,47.7502857318586,1.8545098304748533,10.32313847541809,nils
S0037_R08,S0037,50,True,6925.070771440058,25895.17253465934,-18970.10176321928,73.25729047693653,1.9183495044708248,10.21389102935791,nils
S0037_R09,S0037,50,True,11726.524028983657,39466.42724638635,-27739.903217402694,70.28734332658053,1.8628146648406985,10.289828538894652,nils
S0037_R10,S0037,50,True,859.3774426638906,21155.50604269261,-20296.12860002872,95.93780720286418,2.879225492477417,10.210325241088867,nils
S0038_R01,S0038,50,True,9699.955868627974,30656.90817471308,-20956.952306085106,68.35964079173239,1.6406049728393557,10.7708899974823,nils
S0038_R02,S0038,50,True,27900.588176585745,44823.80821228721,-16923.220035701463,37.75498046830931,2.48337197303772,10.20501470565796,nils
S0038_R03,S0038,50,True,3995.965311806233,12277.495636974303,-8281.53032516807,67.45292826843139,1.903536081314087,10.305320978164673,nils
S0038_R04,S0038,50,True,8479.809929745645,30053.237755837188,-21573.427826091545,71.78403871609932,2.2384653091430664,10.64665174484253,nils
S0038_R05,S0038,50,True,9619.167720897703,21052.919640550364,-11433.751919652661,54.309578504398644,0.9836268424987792,10.238246440887451,nils
S0038_R06,S0038,50,True,3827.399756687397,13353.768792497212,-9526.369035809816,71.33843025020911,3.4124488830566406,10.270732879638672,nils
S0038_R07,S0038,50,True,18334.14507246265,44693.19234205232,-26359.047269589675,58.9777679514474,1.6658718585968018,10.34978199005127,nils
S0038_R08,S0038,50,True,19486.726115405632,36243.08478800241,-16756.358672596776,46.23325738029797,1.81523871421814,10.343322992324827,nils
S0038_R09,S0038,50,True,16193.051223956982,29857.5211197438,-13664.469895786819,45.76558730708207,3.5977954864501958,10.508917808532717,nils
S0038_R10,S0038,50,True,27628.58032242839,46274.85005371792,-18646.26973128953,40.29460864734106,1.3318419456481934,10.23701524734497,nils
S0039_R01,S0039,50,True,3079.190192968022,4159.472605363239,-1080.2824123952173,25.971619839551224,1.502884864807129,10.39407730102539,nils
S0039_R02,S0039,50,True,3492.9170387261724,5601.933117616046,-2109.0160788898734,37.64800533333366,1.9076519012451167,10.397961378097534,nils
S0039_R03,S0039,50,True,4676.865389726513,8178.4851758579825,-3501.6197861314695,42.81501660561638,4.855588674545288,10.30119776725769,nils
S0039_R04,S0039,50,True,3778.377793112365,10124.362795949372,-6345.9850028370065,62.68033979754217,1.712923288345337,10.268758296966553,nils
S0039_R05,S0039,50,True,5666.973344303619,13273.69902612096,-7606.72568181734,57.30675124430851,1.4921159744262695,10.176178693771362,nils
S0039_R06,S0039,50,True,1649.5340613697758,10105.457210893652,-8455.923149523876,83.67679930808491,1.485128402709961,10.212993144989014,nils
S0039_R07,S0039,50,True,1645.810015402702,5498.606146424549,-3852.7961310218466,70.06859608461164,2.375382900238037,10.19158101081848,nils
S0039_R08,S0039,50,True,3685.3816113293374,4924.628442901611,-1239.246831572274,25.164270684391056,3.239445447921753,10.23971390724182,nils
S0039_R09,S0039,50,True,3941.527101437803,8821.69644897332,-4880.169347535517,55.320077898435024,6.726465225219727,10.63988184928894,nils
S0039_R10,S0039,50,True,1897.5501880332563,13709.14234601217,-11811.592157978914,86.15850546927007,2.2168984413146973,10.544819593429564,nils
S0040_R01,S0040,50,True,12460.24723320915,35807.48463977054,-23347.23740656139,65.20211526008772,1.9301109313964844,10.233823776245115,nils
