instance_id,random_seed,method_name,scenario_id,scenario_class,n,eligible_share,eligible_share_target,number_of_drones,number_of_trucks,endurance_level,speed_ratio,spatial_pattern,launch_retrieval_time_class,priority_weight_profile,battery_slack_ratio,priority_weight_high,priority_weight_medium,priority_weight_low,depot_position,objective_total,truck_travel_cost,drone_travel_cost,waiting_sync_cost,penalty_cost,priority_tardiness_cost,high_priority_tardiness_minutes,medium_priority_tardiness_minutes,low_priority_tardiness_minutes,total_priority_tardiness_minutes,high_priority_tardiness_weighted_cost,medium_priority_tardiness_weighted_cost,low_priority_tardiness_weighted_cost,fixed_deployment_cost,makespan_minutes,truck_route_distance_km,drone_flight_distance_km,customers_served_by_truck,customers_served_by_drone,drone_service_share,number_of_drone_launches,number_of_drone_retrievals,average_customers_per_drone_sortie,average_customers_per_drone_route,total_truck_waiting_time,total_drone_waiting_time,average_synchronization_delay,maximum_synchronization_delay,delayed_rendezvous_events,average_battery_usage_ratio,maximum_battery_usage_ratio,sorties_near_endurance_limit,infeasible_battery_attempts_rejected,eligible_not_assigned_due_battery,cpu_time_seconds,iterations,improving_moves_accepted,candidate_reassignments_evaluated,final_solution_feasibility_flag,status,run_label
S0003_R08,302034,feasibility_aware_alns,S0003,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,176.3789803812805,90.575097712022,13.038822442620496,0.0,72.765060226638,72.765060226638,44.84217836334902,27.92288186328898,0.0,72.765060226638,44.84217836334902,27.92288186328898,0.0,0.0,204.65812283733368,113.21887214002751,43.46274147540166,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.821170506641466,0.821170506641466,0,0,0,4.40389609336853,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0003_R09,302035,feasibility_aware_alns,S0003,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,129.41641717915866,129.41641717915866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.52385241549612,161.7705214739483,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,6.0813069343566895,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0003_R10,302036,feasibility_aware_alns,S0003,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,flat,0.1,1.0,1.0,1.0,peripheral,106.9941565896716,94.43238516268288,12.561771426988695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.09523823111465,118.0404814533536,41.87257142329565,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8382077905031833,0.8382077905031833,0,0,0,6.541982650756836,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R01,402027,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,178.90983491596916,117.3344163572384,12.140952792377792,0.0,49.43446576635296,49.43446576635296,2.471723288317648,0.0,0.0,2.471723288317648,49.43446576635296,0.0,0.0,0.0,136.60164316246494,146.66802044654798,40.469842641259305,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8086690076738505,0.8086690076738505,0,0,0,6.811702013015747,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R02,402028,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,154.47090985194325,146.75554041780816,7.71536943413508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.23111999604475,183.4444255222602,25.7178981137836,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.4995003898904407,0.4995003898904407,0,0,0,10.00633955001831,35.0,0.0,34.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R03,402029,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,128.98104001270178,116.49601101870682,12.485028993994966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.90820556716156,145.6200137733835,41.61676331331656,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.8142137317654512,0.8142137317654512,0,0,0,6.434334993362427,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R04,402030,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,651.3876022687884,92.17091948304416,10.710891257226445,0.0,548.5057915285179,548.5057915285179,27.425289576425897,0.0,0.0,27.425289576425897,548.5057915285179,0.0,0.0,0.0,172.70059412547312,115.2136493538052,35.70297085742148,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.6800726470667501,0.6800726470667501,0,0,0,4.968854188919067,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R05,402031,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,846.1265709709583,136.13526467371943,14.690105677501773,0.0,695.3012006197371,695.3012006197371,34.76506003098685,0.0,0.0,34.76506003098685,695.3012006197371,0.0,0.0,0.0,159.28684056723012,170.16908084214924,48.96701892500592,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8958504106988956,0.8958504106988956,0,0,0,6.047274589538574,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R06,402032,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,399.9310251178938,105.59959906671524,13.257073825800132,0.0,281.07435222537845,281.07435222537845,14.053717611268922,0.0,0.0,14.053717611268922,281.07435222537845,0.0,0.0,0.0,134.8998504696723,131.99949883339406,44.19024608600045,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.8725785423948296,0.8725785423948296,0,0,0,6.031199216842651,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R07,402033,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,201.45064563288463,121.94385067567684,11.863227647724436,0.0,67.64356730948336,67.64356730948336,3.382178365474168,0.0,0.0,3.382178365474168,67.64356730948336,0.0,0.0,0.0,146.19211099378165,152.429813344596,39.54409215908146,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.7606080195975509,0.7606080195975509,0,0,0,6.745355606079102,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R08,402034,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,144.42221876104006,137.73617835043507,6.686040410604996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.24869346849843,172.1702229380438,22.28680136868332,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.41984629998119,0.41984629998119,0,0,0,6.311334848403931,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R09,402035,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,584.0802820626009,126.47764895042428,9.210294850359684,0.0,448.392338261817,448.392338261817,22.41961691309085,0.0,0.0,22.41961691309085,448.392338261817,0.0,0.0,0.0,153.04659592282866,158.09706118803035,30.70098283453228,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.5740828488246009,0.5740828488246009,0,0,0,6.857192993164063,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0004_R10,402036,feasibility_aware_alns,S0004,n15_p0.25_d1_uniform_Elow_V2.00_Hshort_PWmoderate_B0.10,15,0.2666666666666666,0.25,1,3,low,2.0,uniform,short,moderate,0.1,20.0,5.0,1.0,peripheral,800.9406168513124,101.0721936358845,10.51101477077384,0.0,689.357408444654,689.357408444654,34.4678704222327,0.0,0.0,34.4678704222327,689.357408444654,0.0,0.0,0.0,140.75372401584423,126.3402420448556,35.03671590257946,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.6619421919855549,0.6619421919855549,0,0,0,5.643328666687012,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R01,502027,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,4232.511862478565,130.54278716031982,12.024537442143254,0.0,4089.9445378761015,4089.9445378761015,40.899445378761015,0.0,0.0,40.899445378761015,4089.9445378761015,0.0,0.0,0.0,138.0537105268229,163.17848395039974,40.08179147381085,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8674234932706041,0.8674234932706041,0,0,0,8.109488487243652,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R02,502028,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,2340.8763636666117,129.9141329798904,8.113084817148321,0.0,2202.849145869573,2202.849145869573,22.02849145869573,0.0,0.0,22.02849145869573,2202.849145869573,0.0,0.0,0.0,132.73719338258422,162.39266622486304,27.043616057161078,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.5935114704224926,0.5935114704224926,0,0,0,7.14903450012207,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R03,502029,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,3707.792287807313,110.1477901940962,9.519499252877692,0.0,3588.1249983603398,3588.1249983603398,35.88124998360339,0.0,0.0,35.88124998360339,3588.124998360339,0.0,0.0,0.0,154.23622346144734,137.68473774262023,31.731664176258967,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.6751808992294016,0.6751808992294016,0,0,0,6.29032301902771,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R04,502030,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,4267.321607879352,137.9647416092227,8.895598076486225,0.0,4120.461268193643,4120.461268193643,41.20461268193644,0.0,0.0,41.20461268193644,4120.461268193644,0.0,0.0,0.0,139.34257846824693,172.45592701152833,29.65199358828742,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.6568150383435604,0.6568150383435604,0,0,0,6.012902021408081,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R05,502031,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,2138.157238643127,122.66211102651629,10.727898316233937,0.0,2004.767229300377,2004.767229300377,20.04767229300377,0.0,0.0,20.04767229300377,2004.767229300377,0.0,0.0,0.0,165.9171141299082,153.32763878314532,35.75966105411312,14,1,0.0666666666666666,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.7151932210822622,0.7151932210822622,0,0,0,5.327642440795898,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R06,502032,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,11837.040644584058,103.25832465182592,11.882829836815748,0.0,11721.899490095417,11721.899490095417,117.21899490095416,0.0,0.0,117.21899490095416,11721.899490095417,0.0,0.0,0.0,172.61724665030317,129.07290581478242,39.60943278938584,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8174838009221115,0.8174838009221115,0,0,0,6.519538640975952,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R07,502033,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,119.28758863667775,119.28758863667775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.38828990051834,149.1094857958472,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,7.323081970214844,40.0,1.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R08,502034,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,141.35707996937782,129.38415837213492,11.972921597242904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.28894072610092,161.73019796516866,39.90973865747635,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8066062092125937,0.8066062092125937,0,0,0,6.6916680335998535,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R09,502035,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,109.48736033520538,109.48736033520538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.72778013785066,136.85920041900675,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,5.687269687652588,40.0,1.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0005_R10,502036,feasibility_aware_alns,S0005,n15_p0.25_d1_uniform_Emedium_V1.25_Hshort_PWbase_B0.10,15,0.2666666666666666,0.25,1,3,medium,1.25,uniform,short,base,0.1,100.0,20.0,1.0,peripheral,6073.178059351549,149.93038716296837,13.337531724958453,0.0,5909.910140463622,5909.910140463622,59.09910140463622,0.0,0.0,59.09910140463622,5909.910140463622,0.0,0.0,0.0,136.56183781399238,187.41298395371047,44.45843908319484,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.8993986136272074,0.8993986136272074,0,0,0,8.40413761138916,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R01,602027,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,160.19725157341696,111.49740446290316,16.512941618839438,0.0,32.18690549167436,32.18690549167436,32.18690549167436,0.0,0.0,32.18690549167436,32.18690549167436,0.0,0.0,0.0,131.95971392636056,139.37175557862895,55.0431387294648,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.7488787737679334,0.7488787737679334,0,0,0,6.395524024963379,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R02,602028,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,150.00020913557682,136.46982781341734,13.530381322159492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.63840787330707,170.5872847667717,45.10127107386497,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.6190321648205361,0.6190321648205361,0,0,0,6.58148193359375,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R03,602029,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,112.67369093555646,112.67369093555646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.41616959049645,140.84211366944558,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,6.341639041900635,40.0,1.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R04,602030,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,154.71503516016116,95.71105315586033,13.629007383132514,0.0,45.37497462116831,45.37497462116831,45.37497462116831,0.0,0.0,45.37497462116831,45.37497462116831,0.0,0.0,0.0,168.6121683160558,119.63881644482542,45.43002461044171,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.5881609260247488,0.5881609260247488,0,0,0,5.888103246688843,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R05,602031,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,273.1861154025674,99.68370912954336,16.3971555030685,0.0,157.10525076995555,157.10525076995555,139.3457813735103,17.75946939644524,0.0,157.10525076995555,139.3457813735103,17.75946939644524,0.0,0.0,178.99719264568503,124.6046364119292,54.65718501022834,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.7195681153419718,0.7195681153419718,0,0,0,5.094797134399414,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R06,602032,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,132.31005759565454,122.69454707206626,9.61551052358829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.06718763210876,153.36818384008285,32.0517017452943,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.4058966621391417,0.4058966621391417,0,0,0,6.551941156387329,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R07,602033,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,118.28681515516,118.28681515516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5416619668051,147.85851894395,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,6.654270887374878,40.0,1.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R08,602034,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,150.94382243709546,119.30629610469772,16.765478602425482,0.0,14.872047729972252,14.872047729972252,14.872047729972252,0.0,0.0,14.872047729972252,14.872047729972252,0.0,0.0,0.0,145.9044317335143,149.1328701308721,55.884928674751606,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.7421787197562215,0.7421787197562215,0,0,0,6.697469711303711,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R09,602035,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,147.8556684074262,79.95260270845921,15.443074667287464,0.0,52.459991031679536,52.459991031679536,52.459991031679536,0.0,0.0,52.459991031679536,52.459991031679536,0.0,0.0,0.0,147.6495758039352,99.940753385574,51.47691555762488,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.6871599949958315,0.6871599949958315,0,0,0,5.3340559005737305,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0006_R10,602036,feasibility_aware_alns,S0006,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWflat_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,flat,0.1,1.0,1.0,1.0,peripheral,131.8894440925127,123.8723354764752,8.0171086160375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5111762213852,154.840419345594,26.72369538679167,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.3410170805658406,0.3410170805658406,0,0,0,8.654749870300293,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R01,702027,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,10957.177073873076,110.97830525801756,15.977400617499091,0.0,10830.22136799756,10830.22136799756,51.33199747597572,14.095546820060406,0.0,65.42754429603613,10266.399495195144,563.8218728024162,0.0,0.0,174.0097579838254,138.72288157252194,53.25800205833031,13,2,0.1333333333333333,1,1,2.0,2.0,0.0,0.0,0.0,0.0,0,0.6887208668919677,0.6887208668919677,0,0,0,6.173966407775879,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R02,702028,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,5747.109292144813,108.3553936764654,16.35573413968803,0.0,5622.398164328659,5622.398164328659,28.111990821643296,0.0,0.0,28.111990821643296,5622.398164328659,0.0,0.0,0.0,142.3090689412495,135.44424209558173,54.5191137989601,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.7571216277468813,0.7571216277468813,0,0,0,6.450715780258179,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R03,702029,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,130.63516423345345,130.63516423345345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.24249988011346,163.29395529181684,0.0,15,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,6.636033296585083,40.0,1.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R04,702030,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,596.7286486135741,110.25759947378788,12.02516429729361,0.0,474.4458848424927,474.4458848424927,0.0,11.861147121062317,0.0,11.861147121062317,0.0,474.4458848424927,0.0,0.0,192.0197150926982,137.82199934223488,40.08388099097871,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.5389680219198305,0.5389680219198305,0,0,0,5.240938663482666,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R05,702031,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,167.3897958184583,150.27069987456335,17.119095943894955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.96928231374297,187.8383748432042,57.063653146316526,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.771120295506648,0.771120295506648,0,0,0,7.082008123397827,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R06,702032,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,8329.760624372731,96.07625789975988,15.854924658847002,0.0,8217.829441814125,8217.829441814125,41.089147209070624,0.0,0.0,41.089147209070624,8217.829441814125,0.0,0.0,0.0,128.0277550508738,120.09532237469982,52.84974886282334,12,3,0.2,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.7055403842750406,0.7055403842750406,0,0,0,5.670328855514526,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
S0007_R07,702033,feasibility_aware_alns,S0007,n15_p0.25_d1_uniform_Emedium_V2.00_Hlong_PWstrict_B0.10,15,0.2666666666666666,0.25,1,3,medium,2.0,uniform,long,strict,0.1,200.0,40.0,1.0,peripheral,104.8659929896266,90.42590187452892,14.44009111509769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.57415213392224,113.03237734316112,48.13363705032564,11,4,0.2666666666666666,1,1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.6392623028572394,0.6392623028572394,0,0,0,6.08017897605896,40.0,0.0,40.0,True,feasible,benchmark_feasibility_aware_alns
